event_id,investigation_id,evidence_file_id,line_number,timestamp,hostname,process,process_id,event_type,event_category,username,target_username,source_ip,source_port,authentication_method,command,result,raw_message,classification,severity,confidence,matched_rule_ids,parsing_error,created_at
event-570766cbefc7,inv-248600b1fbdc,file-82f07ce6a1e7,93,2026-03-10T03:20:35,webserver01,sshd,1455,ssh_invalid_user,authentication,support,,198.51.100.23,44286,,,failed,Failed password for invalid user support from 198.51.100.23 port 44286 ssh2,Critical,High,0.5,"['AUTH-002', 'AUTH-003']",,2026-08-03T16:44:07.805355
event-c37f0f3cefa9,inv-248600b1fbdc,file-82f07ce6a1e7,94,2026-03-10T03:21:05,webserver01,sshd,1463,ssh_invalid_user,authentication,www-data,,198.51.100.23,58077,,,failed,Invalid user www-data from 198.51.100.23 port 58077,Critical,High,0.5,"['AUTH-002', 'AUTH-003']",,2026-08-03T16:44:07.805451
event-b572a684ff0f,inv-248600b1fbdc,file-82f07ce6a1e7,95,2026-03-10T03:21:05,webserver01,sshd,1463,unparsed,unknown,,,,,,,,input_userauth_request: invalid user www-data [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.805539
event-feec166843b3,inv-248600b1fbdc,file-82f07ce6a1e7,96,2026-03-10T03:21:05,webserver01,sshd,1463,ssh_invalid_user,authentication,www-data,,198.51.100.23,58077,,,failed,Failed password for invalid user www-data from 198.51.100.23 port 58077 ssh2,Critical,High,0.5,"['AUTH-002', 'AUTH-003']",,2026-08-03T16:44:07.805651
event-17472f2ae4ad,inv-248600b1fbdc,file-82f07ce6a1e7,97,2026-03-10T03:22:00,webserver01,sshd,1464,ssh_invalid_user,authentication,test,,198.51.100.23,43665,,,failed,Invalid user test from 198.51.100.23 port 43665,Critical,High,0.5,"['AUTH-002', 'AUTH-003']",,2026-08-03T16:44:07.805740
event-303b4786b531,inv-248600b1fbdc,file-82f07ce6a1e7,98,2026-03-10T03:22:00,webserver01,sshd,1464,unparsed,unknown,,,,,,,,input_userauth_request: invalid user test [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.805829
event-c3efad60099f,inv-248600b1fbdc,file-82f07ce6a1e7,99,2026-03-10T03:22:00,webserver01,sshd,1464,ssh_invalid_user,authentication,test,,198.51.100.23,43665,,,failed,Failed password for invalid user test from 198.51.100.23 port 43665 ssh2,Critical,High,0.5,"['AUTH-002', 'AUTH-003']",,2026-08-03T16:44:07.805938
event-a987f10f87ef,inv-248600b1fbdc,file-82f07ce6a1e7,100,2026-03-10T03:22:29,webserver01,sshd,1473,ssh_invalid_user,authentication,pi,,198.51.100.23,41180,,,failed,Invalid user pi from 198.51.100.23 port 41180,Critical,High,0.5,"['AUTH-002', 'AUTH-003']",,2026-08-03T16:44:07.806026
event-23b1e1c0f3c0,inv-248600b1fbdc,file-82f07ce6a1e7,101,2026-03-10T03:22:29,webserver01,sshd,1473,unparsed,unknown,,,,,,,,input_userauth_request: invalid user pi [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.806113
event-67fcaf291348,inv-248600b1fbdc,file-82f07ce6a1e7,102,2026-03-10T03:22:29,webserver01,sshd,1473,ssh_invalid_user,authentication,pi,,198.51.100.23,41180,,,failed,Failed password for invalid user pi from 198.51.100.23 port 41180 ssh2,Critical,High,0.5,"['AUTH-002', 'AUTH-003']",,2026-08-03T16:44:07.806225
event-f0c2566e28ed,inv-248600b1fbdc,file-82f07ce6a1e7,103,2026-03-10T03:23:26,webserver01,sshd,1482,ssh_invalid_user,authentication,www-data,,198.51.100.23,44852,,,failed,Invalid user www-data from 198.51.100.23 port 44852,Critical,High,0.5,"['AUTH-002', 'AUTH-003']",,2026-08-03T16:44:07.806314
event-b52b90d6ba12,inv-248600b1fbdc,file-82f07ce6a1e7,104,2026-03-10T03:23:26,webserver01,sshd,1482,unparsed,unknown,,,,,,,,input_userauth_request: invalid user www-data [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.806400
event-8deac6eaab65,inv-248600b1fbdc,file-82f07ce6a1e7,105,2026-03-10T03:23:26,webserver01,sshd,1482,ssh_invalid_user,authentication,www-data,,198.51.100.23,44852,,,failed,Failed password for invalid user www-data from 198.51.100.23 port 44852 ssh2,Critical,High,0.5,"['AUTH-002', 'AUTH-003']",,2026-08-03T16:44:07.806519
event-ce0dd8ba5f16,inv-248600b1fbdc,file-82f07ce6a1e7,106,2026-03-10T03:23:26,webserver01,sshd,1482,unparsed,unknown,,,,,,,,Disconnecting authenticating user postgres 198.51.100.23 port 44852: Too many authentication failures [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.806609
event-2146fb43134b,inv-248600b1fbdc,file-82f07ce6a1e7,107,2026-03-10T03:23:48,webserver01,sshd,1487,ssh_invalid_user,authentication,admin,,198.51.100.23,51948,,,failed,Invalid user admin from 198.51.100.23 port 51948,Critical,High,0.5,"['AUTH-002', 'AUTH-003']",,2026-08-03T16:44:07.806740
event-3e7cba14ae70,inv-248600b1fbdc,file-82f07ce6a1e7,108,2026-03-10T03:23:48,webserver01,sshd,1487,unparsed,unknown,,,,,,,,input_userauth_request: invalid user admin [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.806827
event-6e4c0c4d54bb,inv-248600b1fbdc,file-82f07ce6a1e7,109,2026-03-10T03:23:48,webserver01,sshd,1487,ssh_invalid_user,authentication,admin,,198.51.100.23,51948,,,failed,Failed password for invalid user admin from 198.51.100.23 port 51948 ssh2,Critical,High,0.5,"['AUTH-002', 'AUTH-003']",,2026-08-03T16:44:07.806940
event-a266c59dc25f,inv-248600b1fbdc,file-82f07ce6a1e7,110,2026-03-10T03:24:30,webserver01,sshd,1491,ssh_invalid_user,authentication,oracle,,198.51.100.23,48176,,,failed,Invalid user oracle from 198.51.100.23 port 48176,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.807030
event-435de2f0dd2e,inv-248600b1fbdc,file-82f07ce6a1e7,111,2026-03-10T03:24:30,webserver01,sshd,1491,unparsed,unknown,,,,,,,,input_userauth_request: invalid user oracle [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.807117
event-6eab863db449,inv-248600b1fbdc,file-82f07ce6a1e7,112,2026-03-10T03:24:30,webserver01,sshd,1491,ssh_invalid_user,authentication,oracle,,198.51.100.23,48176,,,failed,Failed password for invalid user oracle from 198.51.100.23 port 48176 ssh2,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.807228
event-d386be0a7d9a,inv-248600b1fbdc,file-82f07ce6a1e7,113,2026-03-10T03:25:12,webserver01,sshd,1500,ssh_invalid_user,authentication,postgres,,198.51.100.23,53316,,,failed,Invalid user postgres from 198.51.100.23 port 53316,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.807317
event-cac22fcc3b28,inv-248600b1fbdc,file-82f07ce6a1e7,114,2026-03-10T03:25:12,webserver01,sshd,1500,unparsed,unknown,,,,,,,,input_userauth_request: invalid user postgres [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.807404
event-d5f92bb7641a,inv-248600b1fbdc,file-82f07ce6a1e7,115,2026-03-10T03:25:12,webserver01,sshd,1500,ssh_invalid_user,authentication,postgres,,198.51.100.23,53316,,,failed,Failed password for invalid user postgres from 198.51.100.23 port 53316 ssh2,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.807521
event-f9c46d425beb,inv-248600b1fbdc,file-82f07ce6a1e7,116,2026-03-10T03:25:47,webserver01,sshd,1503,ssh_invalid_user,authentication,www-data,,198.51.100.23,45801,,,failed,Invalid user www-data from 198.51.100.23 port 45801,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.807621
event-defff07db1af,inv-248600b1fbdc,file-82f07ce6a1e7,117,2026-03-10T03:25:47,webserver01,sshd,1503,unparsed,unknown,,,,,,,,input_userauth_request: invalid user www-data [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.807713
event-6450560d67f9,inv-248600b1fbdc,file-82f07ce6a1e7,118,2026-03-10T03:25:47,webserver01,sshd,1503,ssh_invalid_user,authentication,www-data,,198.51.100.23,45801,,,failed,Failed password for invalid user www-data from 198.51.100.23 port 45801 ssh2,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.807825
event-6a12571eb713,inv-248600b1fbdc,file-82f07ce6a1e7,119,2026-03-10T03:26:08,webserver01,sshd,1506,ssh_invalid_user,authentication,www-data,,198.51.100.23,50885,,,failed,Invalid user www-data from 198.51.100.23 port 50885,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.807915
event-4b915fbe5985,inv-248600b1fbdc,file-82f07ce6a1e7,120,2026-03-10T03:26:08,webserver01,sshd,1506,unparsed,unknown,,,,,,,,input_userauth_request: invalid user www-data [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.808004
event-b9c3c8239965,inv-248600b1fbdc,file-82f07ce6a1e7,121,2026-03-10T03:26:08,webserver01,sshd,1506,ssh_invalid_user,authentication,www-data,,198.51.100.23,50885,,,failed,Failed password for invalid user www-data from 198.51.100.23 port 50885 ssh2,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.808116
event-9b88e656d726,inv-248600b1fbdc,file-82f07ce6a1e7,122,2026-03-10T03:26:43,webserver01,sshd,1511,ssh_invalid_user,authentication,oracle,,198.51.100.23,45216,,,failed,Invalid user oracle from 198.51.100.23 port 45216,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.808205
event-831da74bc6d7,inv-248600b1fbdc,file-82f07ce6a1e7,123,2026-03-10T03:26:43,webserver01,sshd,1511,unparsed,unknown,,,,,,,,input_userauth_request: invalid user oracle [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.808298
event-8a12254167bf,inv-248600b1fbdc,file-82f07ce6a1e7,124,2026-03-10T03:26:43,webserver01,sshd,1511,ssh_invalid_user,authentication,oracle,,198.51.100.23,45216,,,failed,Failed password for invalid user oracle from 198.51.100.23 port 45216 ssh2,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.808407
event-13cdb4df2f5b,inv-248600b1fbdc,file-82f07ce6a1e7,125,2026-03-10T03:27:27,webserver01,sshd,1512,ssh_invalid_user,authentication,info,,198.51.100.23,55423,,,failed,Invalid user info from 198.51.100.23 port 55423,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.808496
event-968172f79472,inv-248600b1fbdc,file-82f07ce6a1e7,126,2026-03-10T03:27:27,webserver01,sshd,1512,unparsed,unknown,,,,,,,,input_userauth_request: invalid user info [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.808581
event-c639b157e840,inv-248600b1fbdc,file-82f07ce6a1e7,127,2026-03-10T03:27:27,webserver01,sshd,1512,ssh_invalid_user,authentication,info,,198.51.100.23,55423,,,failed,Failed password for invalid user info from 198.51.100.23 port 55423 ssh2,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.808689
event-f160d386bb74,inv-248600b1fbdc,file-82f07ce6a1e7,128,2026-03-10T03:27:59,webserver01,sshd,1520,ssh_invalid_user,authentication,git,,198.51.100.23,51457,,,failed,Invalid user git from 198.51.100.23 port 51457,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.808791
event-490077bd1b13,inv-248600b1fbdc,file-82f07ce6a1e7,129,2026-03-10T03:27:59,webserver01,sshd,1520,unparsed,unknown,,,,,,,,input_userauth_request: invalid user git [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.808880
event-830f9c4c556f,inv-248600b1fbdc,file-82f07ce6a1e7,130,2026-03-10T03:27:59,webserver01,sshd,1520,ssh_invalid_user,authentication,git,,198.51.100.23,51457,,,failed,Failed password for invalid user git from 198.51.100.23 port 51457 ssh2,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.808994
event-ab8aabed7a1b,inv-248600b1fbdc,file-82f07ce6a1e7,131,2026-03-10T03:28:33,webserver01,sshd,1524,ssh_invalid_user,authentication,user,,198.51.100.23,40775,,,failed,Invalid user user from 198.51.100.23 port 40775,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.809086
event-6004885d3963,inv-248600b1fbdc,file-82f07ce6a1e7,132,2026-03-10T03:28:33,webserver01,sshd,1524,unparsed,unknown,,,,,,,,input_userauth_request: invalid user user [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.809183
event-d2c536740d41,inv-248600b1fbdc,file-82f07ce6a1e7,133,2026-03-10T03:28:33,webserver01,sshd,1524,ssh_invalid_user,authentication,user,,198.51.100.23,40775,,,failed,Failed password for invalid user user from 198.51.100.23 port 40775 ssh2,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.809308
event-6e81779751df,inv-248600b1fbdc,file-82f07ce6a1e7,134,2026-03-10T03:29:18,webserver01,sshd,1530,ssh_invalid_user,authentication,test,,198.51.100.23,49129,,,failed,Invalid user test from 198.51.100.23 port 49129,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.809562
event-8284392efe5b,inv-248600b1fbdc,file-82f07ce6a1e7,135,2026-03-10T03:29:18,webserver01,sshd,1530,unparsed,unknown,,,,,,,,input_userauth_request: invalid user test [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.809810
event-2537289fef27,inv-248600b1fbdc,file-82f07ce6a1e7,136,2026-03-10T03:29:18,webserver01,sshd,1530,ssh_invalid_user,authentication,test,,198.51.100.23,49129,,,failed,Failed password for invalid user test from 198.51.100.23 port 49129 ssh2,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.810070
event-72b0a89bc0b6,inv-248600b1fbdc,file-82f07ce6a1e7,137,2026-03-10T03:29:55,webserver01,sshd,1536,ssh_invalid_user,authentication,backup,,198.51.100.23,56692,,,failed,Invalid user backup from 198.51.100.23 port 56692,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.810215
event-064ae771b58c,inv-248600b1fbdc,file-82f07ce6a1e7,138,2026-03-10T03:29:55,webserver01,sshd,1536,unparsed,unknown,,,,,,,,input_userauth_request: invalid user backup [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.810324
event-777ac74abb96,inv-248600b1fbdc,file-82f07ce6a1e7,139,2026-03-10T03:29:55,webserver01,sshd,1536,ssh_invalid_user,authentication,backup,,198.51.100.23,56692,,,failed,Failed password for invalid user backup from 198.51.100.23 port 56692 ssh2,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.810452
event-71ec4168273b,inv-248600b1fbdc,file-82f07ce6a1e7,140,2026-03-10T03:30:49,webserver01,sshd,1542,ssh_invalid_user,authentication,oracle,,198.51.100.23,40904,,,failed,Invalid user oracle from 198.51.100.23 port 40904,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.810563
event-1ec800cbd6a7,inv-248600b1fbdc,file-82f07ce6a1e7,141,2026-03-10T03:30:49,webserver01,sshd,1542,unparsed,unknown,,,,,,,,input_userauth_request: invalid user oracle [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.810674
event-154122d5c835,inv-248600b1fbdc,file-82f07ce6a1e7,142,2026-03-10T03:30:49,webserver01,sshd,1542,ssh_invalid_user,authentication,oracle,,198.51.100.23,40904,,,failed,Failed password for invalid user oracle from 198.51.100.23 port 40904 ssh2,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.810799
event-aaec2db320da,inv-248600b1fbdc,file-82f07ce6a1e7,143,2026-03-10T03:31:25,webserver01,sshd,1545,ssh_invalid_user,authentication,support,,198.51.100.23,59024,,,failed,Invalid user support from 198.51.100.23 port 59024,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.810897
event-4cf3494406a0,inv-248600b1fbdc,file-82f07ce6a1e7,144,2026-03-10T03:31:25,webserver01,sshd,1545,unparsed,unknown,,,,,,,,input_userauth_request: invalid user support [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.810997
event-a18891a853d5,inv-248600b1fbdc,file-82f07ce6a1e7,145,2026-03-10T03:31:25,webserver01,sshd,1545,ssh_invalid_user,authentication,support,,198.51.100.23,59024,,,failed,Failed password for invalid user support from 198.51.100.23 port 59024 ssh2,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.811161
event-824e397cad71,inv-248600b1fbdc,file-82f07ce6a1e7,146,2026-03-10T03:31:47,webserver01,sshd,1547,ssh_invalid_user,authentication,www-data,,198.51.100.23,59548,,,failed,Invalid user www-data from 198.51.100.23 port 59548,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.811289
event-7f195eeb5ac7,inv-248600b1fbdc,file-82f07ce6a1e7,147,2026-03-10T03:31:47,webserver01,sshd,1547,unparsed,unknown,,,,,,,,input_userauth_request: invalid user www-data [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.811416
event-1d0b37c0646f,inv-248600b1fbdc,file-82f07ce6a1e7,148,2026-03-10T03:31:47,webserver01,sshd,1547,ssh_invalid_user,authentication,www-data,,198.51.100.23,59548,,,failed,Failed password for invalid user www-data from 198.51.100.23 port 59548 ssh2,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.811590
event-944219d8d52e,inv-248600b1fbdc,file-82f07ce6a1e7,149,2026-03-10T03:32:29,webserver01,sshd,1553,ssh_invalid_user,authentication,sysadmin,,198.51.100.23,54299,,,failed,Invalid user sysadmin from 198.51.100.23 port 54299,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.811709
event-26cf34d70035,inv-248600b1fbdc,file-82f07ce6a1e7,150,2026-03-10T03:32:29,webserver01,sshd,1553,unparsed,unknown,,,,,,,,input_userauth_request: invalid user sysadmin [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.811858
event-f3d419f3b839,inv-248600b1fbdc,file-82f07ce6a1e7,151,2026-03-10T03:32:29,webserver01,sshd,1553,ssh_invalid_user,authentication,sysadmin,,198.51.100.23,54299,,,failed,Failed password for invalid user sysadmin from 198.51.100.23 port 54299 ssh2,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.812131
event-c8116a0516ed,inv-248600b1fbdc,file-82f07ce6a1e7,152,2026-03-10T03:32:29,webserver01,sshd,1553,unparsed,unknown,,,,,,,,Disconnecting authenticating user oracle 198.51.100.23 port 54299: Too many authentication failures [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.812357
event-c0aacd47dc3b,inv-248600b1fbdc,file-82f07ce6a1e7,153,2026-03-10T03:33:13,webserver01,sshd,1557,ssh_invalid_user,authentication,admin,,198.51.100.23,48346,,,failed,Invalid user admin from 198.51.100.23 port 48346,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.812664
event-c099b894ec99,inv-248600b1fbdc,file-82f07ce6a1e7,154,2026-03-10T03:33:13,webserver01,sshd,1557,unparsed,unknown,,,,,,,,input_userauth_request: invalid user admin [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.812813
event-cf1c3c6a4c9f,inv-248600b1fbdc,file-82f07ce6a1e7,155,2026-03-10T03:33:13,webserver01,sshd,1557,ssh_invalid_user,authentication,admin,,198.51.100.23,48346,,,failed,Failed password for invalid user admin from 198.51.100.23 port 48346 ssh2,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.812956
event-bb077500dab0,inv-248600b1fbdc,file-82f07ce6a1e7,156,2026-03-10T03:34:00,webserver01,sshd,1558,ssh_invalid_user,authentication,database,,198.51.100.23,57036,,,failed,Invalid user database from 198.51.100.23 port 57036,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.813057
event-7724e4c313b5,inv-248600b1fbdc,file-82f07ce6a1e7,157,2026-03-10T03:34:00,webserver01,sshd,1558,unparsed,unknown,,,,,,,,input_userauth_request: invalid user database [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.813153
event-de4c7b10e7c8,inv-248600b1fbdc,file-82f07ce6a1e7,158,2026-03-10T03:34:00,webserver01,sshd,1558,ssh_invalid_user,authentication,database,,198.51.100.23,57036,,,failed,Failed password for invalid user database from 198.51.100.23 port 57036 ssh2,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.813270
event-9d907ccf3a22,inv-248600b1fbdc,file-82f07ce6a1e7,159,2026-03-10T03:34:32,webserver01,sshd,1564,ssh_invalid_user,authentication,test,,198.51.100.23,54132,,,failed,Invalid user test from 198.51.100.23 port 54132,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.813376
event-ecdc711edde6,inv-248600b1fbdc,file-82f07ce6a1e7,160,2026-03-10T03:34:32,webserver01,sshd,1564,unparsed,unknown,,,,,,,,input_userauth_request: invalid user test [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.813471
event-533458cb2aec,inv-248600b1fbdc,file-82f07ce6a1e7,161,2026-03-10T03:34:32,webserver01,sshd,1564,ssh_invalid_user,authentication,test,,198.51.100.23,54132,,,failed,Failed password for invalid user test from 198.51.100.23 port 54132 ssh2,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.813584
event-26ea7e0c67b0,inv-248600b1fbdc,file-82f07ce6a1e7,162,2026-03-10T03:35:13,webserver01,sshd,1570,ssh_invalid_user,authentication,git,,198.51.100.23,44083,,,failed,Invalid user git from 198.51.100.23 port 44083,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.813676
event-158e84d86e53,inv-248600b1fbdc,file-82f07ce6a1e7,163,2026-03-10T03:35:13,webserver01,sshd,1570,unparsed,unknown,,,,,,,,input_userauth_request: invalid user git [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.813767
event-3f3f862017c3,inv-248600b1fbdc,file-82f07ce6a1e7,164,2026-03-10T03:35:13,webserver01,sshd,1570,ssh_invalid_user,authentication,git,,198.51.100.23,44083,,,failed,Failed password for invalid user git from 198.51.100.23 port 44083 ssh2,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.813878
event-6e85cc04f338,inv-248600b1fbdc,file-82f07ce6a1e7,165,2026-03-10T03:36:05,webserver01,sshd,1575,ssh_invalid_user,authentication,vagrant,,198.51.100.23,53382,,,failed,Invalid user vagrant from 198.51.100.23 port 53382,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.813974
event-bc9dc55c0d26,inv-248600b1fbdc,file-82f07ce6a1e7,166,2026-03-10T03:36:05,webserver01,sshd,1575,unparsed,unknown,,,,,,,,input_userauth_request: invalid user vagrant [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.814071
event-91371f943bc7,inv-248600b1fbdc,file-82f07ce6a1e7,167,2026-03-10T03:36:05,webserver01,sshd,1575,ssh_invalid_user,authentication,vagrant,,198.51.100.23,53382,,,failed,Failed password for invalid user vagrant from 198.51.100.23 port 53382 ssh2,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.814183
event-ceaf369e60b5,inv-248600b1fbdc,file-82f07ce6a1e7,168,2026-03-10T03:36:50,webserver01,sshd,1580,ssh_invalid_user,authentication,postgres,,198.51.100.23,58166,,,failed,Invalid user postgres from 198.51.100.23 port 58166,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.814349
event-61e0c1ae0e34,inv-248600b1fbdc,file-82f07ce6a1e7,169,2026-03-10T03:36:50,webserver01,sshd,1580,unparsed,unknown,,,,,,,,input_userauth_request: invalid user postgres [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.814442
event-44a919cdbcad,inv-248600b1fbdc,file-82f07ce6a1e7,170,2026-03-10T03:36:50,webserver01,sshd,1580,ssh_invalid_user,authentication,postgres,,198.51.100.23,58166,,,failed,Failed password for invalid user postgres from 198.51.100.23 port 58166 ssh2,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.814554
event-6750be591531,inv-248600b1fbdc,file-82f07ce6a1e7,171,2026-03-10T03:37:22,webserver01,sshd,1587,ssh_invalid_user,authentication,guest,,198.51.100.23,52423,,,failed,Invalid user guest from 198.51.100.23 port 52423,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.814649
event-9b2ef0ab25c0,inv-248600b1fbdc,file-82f07ce6a1e7,172,2026-03-10T03:37:22,webserver01,sshd,1587,unparsed,unknown,,,,,,,,input_userauth_request: invalid user guest [preauth],Unknown,Informational,0.5,[],,2026-08-03T16:44:07.814736
event-39edbf706330,inv-248600b1fbdc,file-82f07ce6a1e7,173,2026-03-10T03:37:22,webserver01,sshd,1587,ssh_invalid_user,authentication,guest,,198.51.100.23,52423,,,failed,Failed password for invalid user guest from 198.51.100.23 port 52423 ssh2,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.814846
event-c985d139d4fb,inv-248600b1fbdc,file-82f07ce6a1e7,174,2026-03-10T03:38:21,webserver01,sshd,1592,ssh_failed_password,authentication,backup,,198.51.100.23,53306,,,failed,Failed password for backup from 198.51.100.23 port 53306 ssh2,Critical,High,0.5,"['AUTH-001', 'AUTH-003']",,2026-08-03T16:44:07.814937
event-3613cf0dde23,inv-248600b1fbdc,file-82f07ce6a1e7,175,2026-03-10T03:39:16,webserver01,sshd,1593,ssh_failed_password,authentication,backup,,198.51.100.23,49957,,,failed,Failed password for backup from 198.51.100.23 port 49957 ssh2,Critical,High,0.5,"['AUTH-001', 'AUTH-003']",,2026-08-03T16:44:07.815042
event-743df1181695,inv-248600b1fbdc,file-82f07ce6a1e7,176,2026-03-10T03:39:54,webserver01,sshd,1597,ssh_failed_password,authentication,backup,,198.51.100.23,54086,,,failed,Failed password for backup from 198.51.100.23 port 54086 ssh2,Critical,High,0.5,"['AUTH-001', 'AUTH-003']",,2026-08-03T16:44:07.815140
event-7b3ff59c3027,inv-248600b1fbdc,file-82f07ce6a1e7,177,2026-03-10T03:40:51,webserver01,sshd,1603,ssh_failed_password,authentication,backup,,198.51.100.23,55236,,,failed,Failed password for backup from 198.51.100.23 port 55236 ssh2,Critical,High,0.5,"['AUTH-001', 'AUTH-003']",,2026-08-03T16:44:07.815241
event-a5fd480079d6,inv-248600b1fbdc,file-82f07ce6a1e7,178,2026-03-10T03:41:39,webserver01,sshd,1611,ssh_failed_password,authentication,backup,,198.51.100.23,47002,,,failed,Failed password for backup from 198.51.100.23 port 47002 ssh2,Critical,High,0.5,"['AUTH-001', 'AUTH-003']",,2026-08-03T16:44:07.815336
event-912a58fd622a,inv-248600b1fbdc,file-82f07ce6a1e7,179,2026-03-10T03:42:31,webserver01,sshd,1619,ssh_failed_password,authentication,backup,,198.51.100.23,45560,,,failed,Failed password for backup from 198.51.100.23 port 45560 ssh2,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.815430
event-94fe80b7152d,inv-248600b1fbdc,file-82f07ce6a1e7,180,2026-03-10T03:42:56,webserver01,sshd,1624,ssh_failed_password,authentication,backup,,198.51.100.23,56890,,,failed,Failed password for backup from 198.51.100.23 port 56890 ssh2,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.815535
event-251cc240bcdf,inv-248600b1fbdc,file-82f07ce6a1e7,181,2026-03-10T03:43:56,webserver01,sshd,1630,ssh_failed_password,authentication,backup,,198.51.100.23,43060,,,failed,Failed password for backup from 198.51.100.23 port 43060 ssh2,Critical,High,0.5,['AUTH-003'],,2026-08-03T16:44:07.815631
event-1bf05545843a,inv-248600b1fbdc,file-82f07ce6a1e7,182,2026-03-10T03:45:16,webserver01,sshd,1635,ssh_accepted,authentication,backup,,198.51.100.23,47361,password,,success,Accepted password for backup from 198.51.100.23 port 47361 ssh2,Suspicious,Medium,0.5,"['AUTH-003', 'AUTH-004']",,2026-08-03T16:44:07.815722
