2026-08-07 19:14:27 | INFO | reconforge | ReconForge started
2026-08-07 21:25:24 | INFO | reconforge.dns | DNS lookup completed for jspmrscoe.edu.in with status success
2026-08-07 21:25:24 | INFO | reconforge.ip | Starting IP information reconnaissance
2026-08-07 21:25:24 | INFO | reconforge.ip | Analyzing IP address 118.139.164.184
2026-08-07 21:25:25 | INFO | reconforge.ip | IP reconnaissance completed with 1 IP address(es)
2026-08-07 21:25:25 | INFO | reconforge.http | Starting HTTP reconnaissance for https://jspmrscoe.edu.in
2026-08-07 21:25:26 | INFO | reconforge.http | HTTP reconnaissance completed for https://jspmrscoe.edu.in: status=200
2026-08-07 21:25:26 | INFO | reconforge.robots | Starting robots.txt collection for https://jspmrscoe.edu.in/robots.txt
2026-08-07 21:25:26 | INFO | reconforge.robots | robots.txt not found for https://jspmrscoe.edu.in
2026-08-07 21:25:26 | INFO | reconforge.sitemap | Starting sitemap discovery for https://jspmrscoe.edu.in
2026-08-07 21:25:26 | INFO | reconforge.sitemap | Fetching sitemap https://jspmrscoe.edu.in/sitemap.xml
2026-08-07 21:25:27 | INFO | reconforge.sitemap | Fetching sitemap https://jspmrscoe.edu.in/sitemap_index.xml
2026-08-07 21:25:27 | INFO | reconforge.sitemap | No sitemap discovered for https://jspmrscoe.edu.in
2026-08-07 21:25:27 | INFO | reconforge.tls | Starting TLS certificate analysis for jspmrscoe.edu.in
2026-08-07 21:25:27 | INFO | reconforge.tls | TLS certificate analysis completed for jspmrscoe.edu.in
2026-08-07 21:25:27 | INFO | reconforge.security_headers | Starting security header analysis
2026-08-07 21:25:27 | INFO | reconforge.security_headers | Security header analysis completed with 9 observation(s)
2026-08-07 21:25:27 | INFO | reconforge.dashboard | Dashboard scan completed for jspmrscoe.edu.in
2026-08-07 21:28:09 | INFO | reconforge.dashboard | Dashboard scan requested for http://127.0.0.1:5000
2026-08-07 21:28:09 | WARNING | reconforge.dashboard | Dashboard target validation failed: Loopback IP addresses are not allowed.
2026-08-07 21:28:15 | INFO | reconforge.dashboard | Dashboard scan requested for http://127.0.0.1
2026-08-07 21:28:15 | WARNING | reconforge.dashboard | Dashboard target validation failed: Loopback IP addresses are not allowed.
2026-08-07 21:28:22 | INFO | reconforge.dashboard | Dashboard scan requested for 127.0.0.1
2026-08-07 21:28:22 | WARNING | reconforge.dashboard | Dashboard target validation failed: Loopback IP addresses are not allowed.
2026-08-07 21:31:55 | INFO | reconforge.dashboard | Dashboard scan requested for hello
2026-08-07 21:31:55 | WARNING | reconforge.dashboard | Dashboard target validation failed: 'hello' is not a valid domain name.
2026-08-07 21:32:01 | INFO | reconforge.dashboard | Dashboard scan requested for hello.com
2026-08-07 21:32:01 | INFO | reconforge.whois | Starting WHOIS lookup for hello.com
2026-08-07 21:32:02 | INFO | reconforge.whois | WHOIS lookup completed for hello.com with status success
2026-08-07 21:32:02 | INFO | reconforge.dns | Starting DNS lookup for hello.com
2026-08-07 21:32:03 | INFO | reconforge.dns | Collected 4 A record(s) for hello.com
2026-08-07 21:32:03 | INFO | reconforge.dns | Collected 4 AAAA record(s) for hello.com
2026-08-07 21:32:03 | INFO | reconforge.dns | Collected 1 MX record(s) for hello.com
2026-08-07 21:32:03 | INFO | reconforge.dns | Collected 3 NS record(s) for hello.com
2026-08-07 21:32:03 | INFO | reconforge.dns | Collected 2 TXT record(s) for hello.com
2026-08-07 21:32:03 | DEBUG | reconforge.dns | No CNAME records found for hello.com
2026-08-07 21:32:03 | INFO | reconforge.dns | Collected 1 SOA record(s) for hello.com
2026-08-07 21:32:03 | INFO | reconforge.dns | DNS lookup completed for hello.com with status success
2026-08-07 21:32:03 | INFO | reconforge.ip | Starting IP information reconnaissance
2026-08-07 21:32:03 | INFO | reconforge.ip | Analyzing IP address 216.239.38.21
2026-08-07 21:32:03 | INFO | reconforge.ip | Analyzing IP address 216.239.34.21
2026-08-07 21:32:04 | INFO | reconforge.ip | Analyzing IP address 216.239.36.21
2026-08-07 21:32:04 | INFO | reconforge.ip | Analyzing IP address 216.239.32.21
2026-08-07 21:32:04 | INFO | reconforge.ip | Analyzing IP address 2001:4860:4802:34::15
2026-08-07 21:32:05 | INFO | reconforge.ip | Analyzing IP address 2001:4860:4802:38::15
2026-08-07 21:32:05 | INFO | reconforge.ip | Analyzing IP address 2001:4860:4802:36::15
2026-08-07 21:32:06 | INFO | reconforge.ip | Analyzing IP address 2001:4860:4802:32::15
2026-08-07 21:32:06 | INFO | reconforge.ip | IP reconnaissance completed with 8 IP address(es)
2026-08-07 21:32:06 | INFO | reconforge.http | Starting HTTP reconnaissance for https://hello.com
2026-08-07 21:32:07 | INFO | reconforge.http | HTTP reconnaissance completed for https://hello.com: status=200
2026-08-07 21:32:07 | INFO | reconforge.robots | Starting robots.txt collection for https://hello.com/robots.txt
2026-08-07 21:32:08 | INFO | reconforge.robots | robots.txt not found for https://hello.com
2026-08-07 21:32:08 | INFO | reconforge.sitemap | Starting sitemap discovery for https://hello.com
2026-08-07 21:32:08 | INFO | reconforge.sitemap | Fetching sitemap https://hello.com/sitemap.xml
2026-08-07 21:32:09 | INFO | reconforge.sitemap | Fetching sitemap https://hello.com/sitemap_index.xml
2026-08-07 21:32:09 | INFO | reconforge.sitemap | No sitemap discovered for https://hello.com
2026-08-07 21:32:09 | INFO | reconforge.tls | Starting TLS certificate analysis for hello.com
2026-08-07 21:32:10 | INFO | reconforge.tls | TLS certificate analysis completed for hello.com
2026-08-07 21:32:10 | INFO | reconforge.security_headers | Starting security header analysis
2026-08-07 21:32:10 | INFO | reconforge.security_headers | Security header analysis completed with 9 observation(s)
2026-08-07 21:32:10 | INFO | reconforge.dashboard | Dashboard scan completed for hello.com
2026-08-07 21:43:57 | INFO | reconforge | ReconForge started
2026-08-07 21:43:57 | INFO | reconforge | Target received: example.com
2026-08-07 21:43:57 | INFO | reconforge | Target normalized successfully: example.com
2026-08-07 21:43:57 | INFO | reconforge.whois | Starting WHOIS lookup for example.com
2026-08-07 21:43:59 | INFO | reconforge.whois | WHOIS lookup completed for example.com with status success
2026-08-07 21:43:59 | INFO | reconforge.dns | Starting DNS lookup for example.com
2026-08-07 21:43:59 | INFO | reconforge.dns | Collected 2 A record(s) for example.com
2026-08-07 21:43:59 | INFO | reconforge.dns | Collected 1 AAAA record(s) for example.com
2026-08-07 21:43:59 | INFO | reconforge.dns | Collected 1 MX record(s) for example.com
2026-08-07 21:43:59 | INFO | reconforge.dns | Collected 2 NS record(s) for example.com
2026-08-07 21:43:59 | INFO | reconforge.dns | Collected 2 TXT record(s) for example.com
2026-08-07 21:43:59 | DEBUG | reconforge.dns | No CNAME records found for example.com
2026-08-07 21:43:59 | INFO | reconforge.dns | Collected 1 SOA record(s) for example.com
2026-08-07 21:43:59 | INFO | reconforge.dns | DNS lookup completed for example.com with status success
2026-08-07 21:43:59 | INFO | reconforge.ip | Starting IP information reconnaissance
2026-08-07 21:43:59 | INFO | reconforge.ip | Analyzing IP address 104.20.23.154
2026-08-07 21:44:04 | INFO | reconforge.ip | Analyzing IP address 172.66.147.243
2026-08-07 21:44:09 | INFO | reconforge.ip | Analyzing IP address 2606:4700:90c5:72db:f2a5:0:ef6b:ff98
2026-08-07 21:44:10 | INFO | reconforge.ip | IP reconnaissance completed with 3 IP address(es)
2026-08-07 21:44:10 | INFO | reconforge.http | Starting HTTP reconnaissance for https://example.com
2026-08-07 21:44:10 | INFO | reconforge.http | HTTP reconnaissance completed for https://example.com: status=200
2026-08-07 21:44:10 | INFO | reconforge.robots | Starting robots.txt collection for https://example.com/robots.txt
2026-08-07 21:44:11 | INFO | reconforge.robots | robots.txt not found for https://example.com
2026-08-07 21:44:11 | INFO | reconforge.sitemap | Starting sitemap discovery for https://example.com
2026-08-07 21:44:11 | INFO | reconforge.sitemap | Fetching sitemap https://example.com/sitemap.xml
2026-08-07 21:44:11 | INFO | reconforge.sitemap | Fetching sitemap https://example.com/sitemap_index.xml
2026-08-07 21:44:12 | INFO | reconforge.sitemap | No sitemap discovered for https://example.com
2026-08-07 21:44:12 | INFO | reconforge.tls | Starting TLS certificate analysis for example.com
2026-08-07 21:44:12 | INFO | reconforge.tls | TLS certificate analysis completed for example.com
2026-08-07 21:44:12 | INFO | reconforge.security_headers | Starting security header analysis
2026-08-07 21:44:12 | INFO | reconforge.security_headers | Security header analysis completed with 9 observation(s)
2026-08-07 21:44:12 | INFO | reconforge.html_report | Starting HTML report generation for example.com
2026-08-07 21:44:12 | INFO | reconforge.html_report | HTML report generated: reports\example.com_20260807_214412_report.html
2026-08-07 21:44:13 | WARNING | reconforge.reporting | PDF generation unavailable: cannot load library 'libgobject-2.0-0': error 0x7e.  Additionally, ctypes.util.find_library() did not manage to locate a library called 'libgobject-2.0-0'
2026-08-07 21:44:13 | INFO | reconforge | ReconForge execution completed
2026-08-07 21:45:27 | INFO | reconforge.dashboard | Dashboard scan requested for jspmrscoe.edu.in
2026-08-07 21:45:27 | INFO | reconforge.whois | Starting WHOIS lookup for jspmrscoe.edu.in
2026-08-07 21:45:28 | INFO | reconforge.whois | WHOIS lookup completed for jspmrscoe.edu.in with status success
2026-08-07 21:45:28 | INFO | reconforge.dns | Starting DNS lookup for jspmrscoe.edu.in
2026-08-07 21:45:28 | INFO | reconforge.dns | Collected 1 A record(s) for jspmrscoe.edu.in
2026-08-07 21:45:28 | DEBUG | reconforge.dns | No AAAA records found for jspmrscoe.edu.in
2026-08-07 21:45:28 | INFO | reconforge.dns | Collected 5 MX record(s) for jspmrscoe.edu.in
2026-08-07 21:45:28 | INFO | reconforge.dns | Collected 2 NS record(s) for jspmrscoe.edu.in
2026-08-07 21:45:28 | INFO | reconforge.dns | Collected 2 TXT record(s) for jspmrscoe.edu.in
2026-08-07 21:45:28 | DEBUG | reconforge.dns | No CNAME records found for jspmrscoe.edu.in
2026-08-07 21:45:28 | INFO | reconforge.dns | Collected 1 SOA record(s) for jspmrscoe.edu.in
2026-08-07 21:45:28 | INFO | reconforge.dns | DNS lookup completed for jspmrscoe.edu.in with status success
2026-08-07 21:45:28 | INFO | reconforge.ip | Starting IP information reconnaissance
2026-08-07 21:45:28 | INFO | reconforge.ip | Analyzing IP address 118.139.164.184
2026-08-07 21:45:28 | INFO | reconforge.ip | IP reconnaissance completed with 1 IP address(es)
2026-08-07 21:45:28 | INFO | reconforge.http | Starting HTTP reconnaissance for https://jspmrscoe.edu.in
2026-08-07 21:45:29 | INFO | reconforge.http | HTTP reconnaissance completed for https://jspmrscoe.edu.in: status=200
2026-08-07 21:45:29 | INFO | reconforge.robots | Starting robots.txt collection for https://jspmrscoe.edu.in/robots.txt
2026-08-07 21:45:30 | INFO | reconforge.robots | robots.txt not found for https://jspmrscoe.edu.in
2026-08-07 21:45:30 | INFO | reconforge.sitemap | Starting sitemap discovery for https://jspmrscoe.edu.in
2026-08-07 21:45:30 | INFO | reconforge.sitemap | Fetching sitemap https://jspmrscoe.edu.in/sitemap.xml
2026-08-07 21:45:30 | INFO | reconforge.sitemap | Fetching sitemap https://jspmrscoe.edu.in/sitemap_index.xml
2026-08-07 21:45:31 | INFO | reconforge.sitemap | No sitemap discovered for https://jspmrscoe.edu.in
2026-08-07 21:45:31 | INFO | reconforge.tls | Starting TLS certificate analysis for jspmrscoe.edu.in
2026-08-07 21:45:31 | INFO | reconforge.tls | TLS certificate analysis completed for jspmrscoe.edu.in
2026-08-07 21:45:31 | INFO | reconforge.security_headers | Starting security header analysis
2026-08-07 21:45:31 | INFO | reconforge.security_headers | Security header analysis completed with 9 observation(s)
2026-08-07 21:45:31 | INFO | reconforge.dashboard | Dashboard scan completed for jspmrscoe.edu.in
2026-08-07 21:47:06 | INFO | reconforge.dashboard | Dashboard scan requested for jspmrscoe.edu.in
2026-08-07 21:47:06 | INFO | reconforge.whois | Starting WHOIS lookup for jspmrscoe.edu.in
2026-08-07 21:47:07 | INFO | reconforge.whois | WHOIS lookup completed for jspmrscoe.edu.in with status success
2026-08-07 21:47:07 | INFO | reconforge.dns | Starting DNS lookup for jspmrscoe.edu.in
2026-08-07 21:47:07 | INFO | reconforge.dns | Collected 1 A record(s) for jspmrscoe.edu.in
2026-08-07 21:47:07 | DEBUG | reconforge.dns | No AAAA records found for jspmrscoe.edu.in
2026-08-07 21:47:07 | INFO | reconforge.dns | Collected 5 MX record(s) for jspmrscoe.edu.in
2026-08-07 21:47:08 | INFO | reconforge.dns | Collected 2 NS record(s) for jspmrscoe.edu.in
2026-08-07 21:47:08 | INFO | reconforge.dns | Collected 2 TXT record(s) for jspmrscoe.edu.in
2026-08-07 21:47:08 | DEBUG | reconforge.dns | No CNAME records found for jspmrscoe.edu.in
2026-08-07 21:47:08 | INFO | reconforge.dns | Collected 1 SOA record(s) for jspmrscoe.edu.in
2026-08-07 21:47:08 | INFO | reconforge.dns | DNS lookup completed for jspmrscoe.edu.in with status success
2026-08-07 21:47:08 | INFO | reconforge.ip | Starting IP information reconnaissance
2026-08-07 21:47:08 | INFO | reconforge.ip | Analyzing IP address 118.139.164.184
2026-08-07 21:47:09 | INFO | reconforge.ip | IP reconnaissance completed with 1 IP address(es)
2026-08-07 21:47:09 | INFO | reconforge.http | Starting HTTP reconnaissance for https://jspmrscoe.edu.in
2026-08-07 21:47:13 | INFO | reconforge.http | HTTP reconnaissance completed for https://jspmrscoe.edu.in: status=200
2026-08-07 21:47:13 | INFO | reconforge.robots | Starting robots.txt collection for https://jspmrscoe.edu.in/robots.txt
2026-08-07 21:47:14 | INFO | reconforge.robots | robots.txt not found for https://jspmrscoe.edu.in
2026-08-07 21:47:14 | INFO | reconforge.sitemap | Starting sitemap discovery for https://jspmrscoe.edu.in
2026-08-07 21:47:14 | INFO | reconforge.sitemap | Fetching sitemap https://jspmrscoe.edu.in/sitemap.xml
2026-08-07 21:47:14 | INFO | reconforge.sitemap | Fetching sitemap https://jspmrscoe.edu.in/sitemap_index.xml
2026-08-07 21:47:15 | INFO | reconforge.sitemap | No sitemap discovered for https://jspmrscoe.edu.in
2026-08-07 21:47:15 | INFO | reconforge.tls | Starting TLS certificate analysis for jspmrscoe.edu.in
2026-08-07 21:47:16 | INFO | reconforge.tls | TLS certificate analysis completed for jspmrscoe.edu.in
2026-08-07 21:47:16 | INFO | reconforge.security_headers | Starting security header analysis
2026-08-07 21:47:16 | INFO | reconforge.security_headers | Security header analysis completed with 9 observation(s)
2026-08-07 21:47:16 | INFO | reconforge.dashboard | Dashboard scan completed for jspmrscoe.edu.in
2026-08-07 21:51:01 | INFO | reconforge | ReconForge started
2026-08-07 21:51:01 | INFO | reconforge | Target received: example.com
2026-08-07 21:51:01 | INFO | reconforge.preflight | Running pre-flight check for example.com
2026-08-07 21:51:02 | INFO | reconforge | Target normalized successfully: example.com
2026-08-07 21:51:02 | INFO | reconforge.whois | Starting WHOIS lookup for example.com
2026-08-07 21:51:03 | INFO | reconforge.whois | WHOIS lookup completed for example.com with status success
2026-08-07 21:51:03 | INFO | reconforge.dns | Starting DNS lookup for example.com
2026-08-07 21:51:03 | INFO | reconforge.dns | Collected 2 A record(s) for example.com
2026-08-07 21:51:03 | INFO | reconforge.dns | Collected 1 AAAA record(s) for example.com
2026-08-07 21:51:03 | INFO | reconforge.dns | Collected 1 MX record(s) for example.com
2026-08-07 21:51:03 | INFO | reconforge.dns | Collected 2 NS record(s) for example.com
2026-08-07 21:51:03 | INFO | reconforge.dns | Collected 2 TXT record(s) for example.com
2026-08-07 21:51:03 | DEBUG | reconforge.dns | No CNAME records found for example.com
2026-08-07 21:51:03 | INFO | reconforge.dns | Collected 1 SOA record(s) for example.com
2026-08-07 21:51:03 | INFO | reconforge.dns | DNS lookup completed for example.com with status success
2026-08-07 21:51:03 | INFO | reconforge.ip | Starting IP information reconnaissance
2026-08-07 21:51:03 | INFO | reconforge.ip | Analyzing IP address 172.66.147.243
2026-08-07 21:51:08 | INFO | reconforge.ip | Analyzing IP address 104.20.23.154
2026-08-07 21:51:13 | INFO | reconforge.ip | Analyzing IP address 2606:4700:90c5:72db:f2ca:0:ef6b:ff98
2026-08-07 21:51:14 | INFO | reconforge.ip | IP reconnaissance completed with 3 IP address(es)
2026-08-07 21:51:14 | INFO | reconforge.http | Starting HTTP reconnaissance for https://example.com
2026-08-07 21:51:14 | INFO | reconforge.http | HTTP reconnaissance completed for https://example.com: status=200
2026-08-07 21:51:14 | INFO | reconforge.robots | Starting robots.txt collection for https://example.com/robots.txt
2026-08-07 21:51:14 | INFO | reconforge.robots | robots.txt not found for https://example.com
2026-08-07 21:51:14 | INFO | reconforge.sitemap | Starting sitemap discovery for https://example.com
2026-08-07 21:51:15 | INFO | reconforge.sitemap | Fetching sitemap https://example.com/sitemap.xml
2026-08-07 21:51:15 | INFO | reconforge.sitemap | Fetching sitemap https://example.com/sitemap_index.xml
2026-08-07 21:51:15 | INFO | reconforge.sitemap | No sitemap discovered for https://example.com
2026-08-07 21:51:15 | INFO | reconforge.tls | Starting TLS certificate analysis for example.com
2026-08-07 21:51:15 | INFO | reconforge.tls | TLS certificate analysis completed for example.com
2026-08-07 21:51:15 | INFO | reconforge.security_headers | Starting security header analysis
2026-08-07 21:51:15 | INFO | reconforge.security_headers | Security header analysis completed with 9 observation(s)
2026-08-07 21:51:15 | INFO | reconforge.html_report | Starting HTML report generation for example.com
2026-08-07 21:51:15 | INFO | reconforge.html_report | HTML report generated: reports\example.com_20260807_215115_report.html
2026-08-07 21:51:16 | INFO | reconforge.pdf_report | Using browser for PDF export: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
2026-08-07 21:51:16 | INFO | reconforge.pdf_report | Generating PDF report from E:\CyberSecurity\Projects\Cryptonic Area – Internship Project\Project-05-ReconForge\ReconForge\reports\example.com_20260807_215115_report.html
2026-08-07 21:51:23 | INFO | reconforge.pdf_report | PDF report generated: E:\CyberSecurity\Projects\Cryptonic Area – Internship Project\Project-05-ReconForge\ReconForge\reports\example.com_20260807_215115_report.pdf
2026-08-07 21:51:23 | INFO | reconforge | ReconForge execution completed
2026-08-07 21:57:13 | INFO | reconforge.preflight | Running pre-flight check for hello.com
2026-08-07 21:57:56 | INFO | reconforge.dashboard | Dashboard scan requested: hello.com
2026-08-07 21:57:56 | INFO | reconforge.preflight | Running pre-flight check for hello.com
2026-08-07 21:57:56 | INFO | reconforge.whois | Starting WHOIS lookup for hello.com
2026-08-07 21:57:58 | INFO | reconforge.whois | WHOIS lookup completed for hello.com with status success
2026-08-07 21:57:58 | INFO | reconforge.dns | Starting DNS lookup for hello.com
2026-08-07 21:57:58 | INFO | reconforge.dns | Collected 4 A record(s) for hello.com
2026-08-07 21:57:58 | INFO | reconforge.dns | Collected 4 AAAA record(s) for hello.com
2026-08-07 21:57:58 | INFO | reconforge.dns | Collected 1 MX record(s) for hello.com
2026-08-07 21:57:58 | INFO | reconforge.dns | Collected 3 NS record(s) for hello.com
2026-08-07 21:57:58 | INFO | reconforge.dns | Collected 2 TXT record(s) for hello.com
2026-08-07 21:57:58 | DEBUG | reconforge.dns | No CNAME records found for hello.com
2026-08-07 21:57:58 | INFO | reconforge.dns | Collected 1 SOA record(s) for hello.com
2026-08-07 21:57:58 | INFO | reconforge.dns | DNS lookup completed for hello.com with status success
2026-08-07 21:57:58 | INFO | reconforge.ip | Starting IP information reconnaissance
2026-08-07 21:57:58 | INFO | reconforge.ip | Analyzing IP address 216.239.38.21
2026-08-07 21:57:58 | INFO | reconforge.ip | Analyzing IP address 216.239.34.21
2026-08-07 21:57:59 | INFO | reconforge.ip | Analyzing IP address 216.239.36.21
2026-08-07 21:57:59 | INFO | reconforge.ip | Analyzing IP address 216.239.32.21
2026-08-07 21:58:00 | INFO | reconforge.ip | Analyzing IP address 2001:4860:4802:38::15
2026-08-07 21:58:00 | INFO | reconforge.ip | Analyzing IP address 2001:4860:4802:34::15
2026-08-07 21:58:00 | INFO | reconforge.ip | Analyzing IP address 2001:4860:4802:36::15
2026-08-07 21:58:01 | INFO | reconforge.ip | Analyzing IP address 2001:4860:4802:32::15
2026-08-07 21:58:01 | INFO | reconforge.ip | IP reconnaissance completed with 8 IP address(es)
2026-08-07 21:58:01 | INFO | reconforge.http | Starting HTTP reconnaissance for https://hello.com/
2026-08-07 21:58:02 | INFO | reconforge.http | HTTP reconnaissance completed for https://hello.com/: status=200
2026-08-07 21:58:02 | INFO | reconforge.robots | Starting robots.txt collection for https://hello.com/robots.txt
2026-08-07 21:58:02 | INFO | reconforge.robots | robots.txt not found for https://hello.com/
2026-08-07 21:58:02 | INFO | reconforge.sitemap | Starting sitemap discovery for https://hello.com/
2026-08-07 21:58:02 | INFO | reconforge.sitemap | Fetching sitemap https://hello.com/sitemap.xml
2026-08-07 21:58:03 | INFO | reconforge.sitemap | Fetching sitemap https://hello.com/sitemap_index.xml
2026-08-07 21:58:04 | INFO | reconforge.sitemap | No sitemap discovered for https://hello.com/
2026-08-07 21:58:04 | INFO | reconforge.tls | Starting TLS certificate analysis for hello.com
2026-08-07 21:58:04 | INFO | reconforge.tls | TLS certificate analysis completed for hello.com
2026-08-07 21:58:04 | INFO | reconforge.security_headers | Starting security header analysis
2026-08-07 21:58:04 | INFO | reconforge.security_headers | Security header analysis completed with 9 observation(s)
2026-08-07 21:58:04 | INFO | reconforge.html_report | Starting HTML report generation for hello.com
2026-08-07 21:58:04 | INFO | reconforge.html_report | HTML report generated: reports\hello.com_20260807_215804_report.html
2026-08-07 21:58:04 | INFO | reconforge.pdf_report | Using browser for PDF export: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
2026-08-07 21:58:04 | INFO | reconforge.pdf_report | Generating PDF report from E:\CyberSecurity\Projects\Cryptonic Area – Internship Project\Project-05-ReconForge\ReconForge\reports\hello.com_20260807_215804_report.html
2026-08-07 21:58:11 | INFO | reconforge.pdf_report | PDF report generated: E:\CyberSecurity\Projects\Cryptonic Area – Internship Project\Project-05-ReconForge\ReconForge\reports\hello.com_20260807_215804_report.pdf
2026-08-07 21:58:11 | INFO | reconforge.dashboard | Dashboard scan completed for hello.com
2026-08-07 22:01:40 | INFO | reconforge.preflight | Running pre-flight check for hello.coom
2026-08-07 22:01:40 | WARNING | reconforge.preflight | Target does not resolve: hello.coom
2026-08-07 22:01:44 | INFO | reconforge.preflight | Running pre-flight check for hello.com
2026-08-07 22:01:46 | INFO | reconforge.dashboard | Dashboard scan requested: hello.com
2026-08-07 22:01:46 | INFO | reconforge.preflight | Running pre-flight check for hello.com
2026-08-07 22:01:47 | INFO | reconforge.whois | Starting WHOIS lookup for hello.com
2026-08-07 22:01:48 | INFO | reconforge.whois | WHOIS lookup completed for hello.com with status success
2026-08-07 22:01:48 | INFO | reconforge.dns | Starting DNS lookup for hello.com
2026-08-07 22:01:48 | INFO | reconforge.dns | Collected 4 A record(s) for hello.com
2026-08-07 22:01:48 | INFO | reconforge.dns | Collected 4 AAAA record(s) for hello.com
2026-08-07 22:01:48 | INFO | reconforge.dns | Collected 1 MX record(s) for hello.com
2026-08-07 22:01:48 | INFO | reconforge.dns | Collected 3 NS record(s) for hello.com
2026-08-07 22:01:48 | INFO | reconforge.dns | Collected 2 TXT record(s) for hello.com
2026-08-07 22:01:48 | DEBUG | reconforge.dns | No CNAME records found for hello.com
2026-08-07 22:01:48 | INFO | reconforge.dns | Collected 1 SOA record(s) for hello.com
2026-08-07 22:01:48 | INFO | reconforge.dns | DNS lookup completed for hello.com with status success
2026-08-07 22:01:48 | INFO | reconforge.ip | Starting IP information reconnaissance
2026-08-07 22:01:48 | INFO | reconforge.ip | Analyzing IP address 216.239.32.21
2026-08-07 22:01:49 | INFO | reconforge.ip | Analyzing IP address 216.239.34.21
2026-08-07 22:01:49 | INFO | reconforge.ip | Analyzing IP address 216.239.36.21
2026-08-07 22:01:49 | INFO | reconforge.ip | Analyzing IP address 216.239.38.21
2026-08-07 22:01:50 | INFO | reconforge.ip | Analyzing IP address 2001:4860:4802:36::15
2026-08-07 22:01:50 | INFO | reconforge.ip | Analyzing IP address 2001:4860:4802:34::15
2026-08-07 22:01:50 | INFO | reconforge.ip | Analyzing IP address 2001:4860:4802:38::15
2026-08-07 22:01:51 | INFO | reconforge.ip | Analyzing IP address 2001:4860:4802:32::15
2026-08-07 22:01:51 | INFO | reconforge.ip | IP reconnaissance completed with 8 IP address(es)
2026-08-07 22:01:51 | INFO | reconforge.http | Starting HTTP reconnaissance for https://hello.com/
2026-08-07 22:01:52 | INFO | reconforge.http | HTTP reconnaissance completed for https://hello.com/: status=200
2026-08-07 22:01:52 | INFO | reconforge.robots | Starting robots.txt collection for https://hello.com/robots.txt
2026-08-07 22:01:52 | INFO | reconforge.robots | robots.txt not found for https://hello.com/
2026-08-07 22:01:52 | INFO | reconforge.sitemap | Starting sitemap discovery for https://hello.com/
2026-08-07 22:01:52 | INFO | reconforge.sitemap | Fetching sitemap https://hello.com/sitemap.xml
2026-08-07 22:01:53 | INFO | reconforge.sitemap | Fetching sitemap https://hello.com/sitemap_index.xml
2026-08-07 22:01:54 | INFO | reconforge.sitemap | No sitemap discovered for https://hello.com/
2026-08-07 22:01:54 | INFO | reconforge.tls | Starting TLS certificate analysis for hello.com
2026-08-07 22:01:54 | INFO | reconforge.tls | TLS certificate analysis completed for hello.com
2026-08-07 22:01:54 | INFO | reconforge.security_headers | Starting security header analysis
2026-08-07 22:01:54 | INFO | reconforge.security_headers | Security header analysis completed with 9 observation(s)
2026-08-07 22:01:54 | INFO | reconforge.html_report | Starting HTML report generation for hello.com
2026-08-07 22:01:54 | INFO | reconforge.html_report | HTML report generated: reports\hello.com_20260807_220154_report.html
2026-08-07 22:01:54 | INFO | reconforge.pdf_report | Using browser for PDF export: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
2026-08-07 22:01:54 | INFO | reconforge.pdf_report | Generating PDF report from E:\CyberSecurity\Projects\Cryptonic Area – Internship Project\Project-05-ReconForge\ReconForge\reports\hello.com_20260807_220154_report.html
2026-08-07 22:02:41 | INFO | reconforge.pdf_report | PDF report generated: E:\CyberSecurity\Projects\Cryptonic Area – Internship Project\Project-05-ReconForge\ReconForge\reports\hello.com_20260807_220154_report.pdf
2026-08-07 22:02:41 | INFO | reconforge.dashboard | Dashboard scan completed for hello.com
2026-08-07 22:07:40 | INFO | reconforge.preflight | Running pre-flight check for example.com
2026-08-07 22:07:42 | INFO | reconforge.dashboard | Dashboard scan requested: example.com
2026-08-07 22:07:42 | INFO | reconforge.preflight | Running pre-flight check for example.com
2026-08-07 22:07:43 | INFO | reconforge.whois | Starting WHOIS lookup for example.com
2026-08-07 22:07:44 | INFO | reconforge.whois | WHOIS lookup completed for example.com with status success
2026-08-07 22:07:44 | INFO | reconforge.dns | Starting DNS lookup for example.com
2026-08-07 22:07:44 | INFO | reconforge.dns | Collected 2 A record(s) for example.com
2026-08-07 22:07:44 | INFO | reconforge.dns | Collected 1 AAAA record(s) for example.com
2026-08-07 22:07:44 | INFO | reconforge.dns | Collected 1 MX record(s) for example.com
2026-08-07 22:07:44 | INFO | reconforge.dns | Collected 2 NS record(s) for example.com
2026-08-07 22:07:44 | INFO | reconforge.dns | Collected 2 TXT record(s) for example.com
2026-08-07 22:07:44 | DEBUG | reconforge.dns | No CNAME records found for example.com
2026-08-07 22:07:44 | INFO | reconforge.dns | Collected 1 SOA record(s) for example.com
2026-08-07 22:07:44 | INFO | reconforge.dns | DNS lookup completed for example.com with status success
2026-08-07 22:07:44 | INFO | reconforge.ip | Starting IP information reconnaissance
2026-08-07 22:07:44 | INFO | reconforge.ip | Analyzing IP address 172.66.147.243
2026-08-07 22:07:50 | INFO | reconforge.ip | Analyzing IP address 104.20.23.154
2026-08-07 22:08:01 | INFO | reconforge.ip | Analyzing IP address 2606:4700:9765:72db:f243:0:ef6b:ff98
